Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
152.4667351,-0.654773109,-0.343297048,0.292260211,0.794982212
152.4767371,-0.295899225,-0.052681659,-0.069686385,0.308525365
152.4867391,-0.056286906,0.328722863,-0.429769327,0.543993208
152.4967411,0.015747867,0.497490463,-0.530529571,0.727465725
152.5067431,-0.148427769,0.446388137,-0.265156027,0.540000824
152.5167451,-0.432375724,0.349698579,0.065259458,0.559907724
152.5267461,-0.529002424,0.079617442,0.041840921,0.536594041
152.5367481,-0.333855987,-0.347836241,-0.284269259,0.559695348
152.5467501,-0.027676333,-0.638781413,-0.695478355,0.944721025
152.5567521,0.123349938,-0.711068201,-0.817302754,1.090328843
152.5667541,0.088219866,-0.578592514,-0.656748006,0.879698804
152.5767561,-0.004173596,-0.245204743,-0.293909125,0.382786309
152.5867571,-0.101284008,0.154339596,0.090546619,0.205615786
152.5967591,-0.119374562,0.479099216,0.32998513,0.593865752
152.6067611,-0.091248285,0.746740894,0.4444894,0.873795765
152.6167631,-0.033500599,0.896070011,0.520622048,1.03687563
152.6267651,-0.04482344,0.879123611,0.513348551,1.01901629
152.6367671,-0.141965426,0.627830163,0.341213685,0.728527058
152.6467691,0.033999659,0.611947955,0.076649396,0.617666097
152.6567701,0.239504438,0.330778159,0.408374219,0.577534474
152.6667721,0.577192983,-0.093612753,0.8290387,1.01450493
152.6767741,0.78466535,-0.281365678,0.365396014,0.910154165
152.6867761,0.938047319,-0.258497218,-0.757368209,1.233028867
152.6967781,1.125200173,-0.230278555,-1.411229006,1.819524924
152.7067801,1.009580255,-0.238446531,-1.111740468,1.520551185
152.7167811,0.556983982,-0.279526729,-0.564373255,0.840763652
152.7267831,0.163765015,-0.301609324,-0.301773777,0.457006101
152.7367851,0.32420238,-0.407951465,-0.354132084,0.63003263
152.7467871,0.598336661,-0.427906258,-0.433087037,0.85362457
152.7567891,0.625819598,-0.412353834,-0.399483089,0.849277688
152.7667911,0.428425491,-0.285345878,-0.303079898,0.597350899
152.7767921,0.036031274,-0.071325506,-0.167119417,0.18524168
152.7867941,-0.339012354,0.158676476,-0.139236384,0.399367464
152.7967961,-0.604550643,0.341959205,-0.194115281,0.721178424
152.8067981,-0.592796862,0.3588752,-0.332599567,0.768649465
152.8168001,-0.62331889,0.158346693,-0.757254188,0.993495857
152.8268021,-0.507581149,0.238174635,-1.2708549,1.3890421
152.8368031,-0.261241024,0.321067688,-0.601190979,0.729905423
152.8468051,0.192972442,0.270617326,0.52323093,0.619873138
152.8568071,0.446788525,0.520381728,0.774995225,1.034908077
152.8668091,0.233969171,0.890067844,0.448011763,1.023560883
152.8768111,0.355853505,1.199006068,0.146617178,1.259263223
152.8868131,0.68921394,1.223729265,-0.118658132,1.40947115
152.8968151,0.636305848,1.009431151,-0.536303111,1.308226818
152.9068161,0.186300331,0.415462214,-0.866464974,0.978814699
152.9168181,-0.042822376,-0.248590865,-1.04107979,1.071204137
152.9268201,0.06863491,-0.668119817,-1.187983482,1.36469762
152.9368221,0.271874332,-0.726646353,-1.071013295,1.322497657
152.9468241,0.196826927,-0.434693121,-0.452675502,0.657734034
152.9568261,-0.160148659,0.060105869,0.253373303,0.305709566
152.9668271,-0.532743765,0.673236716,0.712669315,1.11577827
152.9768291,-0.737361376,1.243111616,0.895825013,1.700450158
152.9868311,-0.819900964,1.584679057,0.91983792,2.007373185
152.9968331,-0.872763887,1.476730685,1.01362185,1.992455664
153.0068351,-1.177821606,1.010274904,0.779374643,1.736474575
153.0168371,-1.390240718,0.281622371,0.485329863,1.499208287
153.0268381,-1.088056028,-0.37879374,0.238413055,1.176516639
153.0368401,-0.616162629,-0.71740249,-0.027443468,0.946084489
153.046842,-0.271830916,-0.661251093,-0.284024553,0.769295133
153.056844,-0.09066985,-0.477269622,-0.241288424,0.542427338
153.066846,-0.083100044,-0.199402333,0.132059366,0.25319278
153.076848,-0.129073485,-0.132678001,0.515253135,0.54749357
153.086849,-0.162928863,-0.21149379,0.455975817,0.528383746
153.096851,-0.012050819,-0.397413613,0.243682858,0.466330503
153.106853,0.14217768,-0.67777357,0.165362767,0.711994628
153.116855,0.068413008,-0.834882993,-0.024110994,0.838028216
153.126857,-0.216572682,-0.780951784,-0.237231625,0.844433691
153.136859,-0.352655516,-0.789485795,-0.258847028,0.902582693
153.146861,-0.280268156,-0.812852438,-0.28952386,0.907250456
153.156862,-0.122796206,-0.863910325,-0.343498923,0.937769411
153.166864,0.064083729,-0.954039307,-0.298669344,1.001749021
153.176866,0.130440564,-0.946081831,-0.20641256,0.97708327
153.186868,0.113012061,-0.876187139,-0.180987112,0.901793748
153.19687,0.08539186,-0.724746593,-0.059217823,0.732158551
153.206872,0.067866878,-0.527308924,-0.038157906,0.533025929
153.216873,0.093990483,-0.292034508,-0.190781783,0.361270056
153.226875,0.101040471,-0.108443046,-0.212045329,0.258712761
153.236877,0.081000601,-0.061786943,-0.159702224,0.18942947
153.246879,0.016325718,-0.105097269,-0.140938362,0.176566099
153.256881,-0.111000034,-0.183100296,-0.16080764,0.267779429
153.266883,-0.184752719,-0.275757614,-0.135510392,0.358523214
153.276884,-0.21042375,-0.401020761,-0.130560139,0.471319164
153.286886,-0.191691025,-0.506646034,-0.190033485,0.574063043
153.296888,-0.160876783,-0.506743097,-0.206531258,0.570372744
153.30689,-0.092790635,-0.409421455,-0.073325985,0.426160451
153.316892,-0.096437835,-0.237761237,0.006525346,0.256657831
153.326894,-0.137408398,-0.017853888,-0.016582704,0.139552196
153.336896,-0.142187035,0.194359694,0.005978632,0.240891236
153.346897,-0.171494157,0.268471983,0.08155521,0.328844498
153.356899,-0.254411184,0.242293414,-0.001278932,0.351330022
153.366901,-0.324851129,0.276781461,-0.048189974,0.429486329
153.376903,-0.35571361,0.324519299,0.006151125,0.48154209
153.386905,-0.353809172,0.398970727,0.07263689,0.538177191
153.396907,-0.321783972,0.392963297,0.06657859,0.512247778
153.406908,-0.250902562,0.34561313,0.106826145,0.440241248
153.41691,-0.216223603,0.244300178,0.160200114,0.363454674
153.426912,-0.212131721,0.147194299,0.229966241,0.345760756
153.436914,-0.223482629,0.05376047,0.27092299,0.35529416
153.446916,-0.203527251,0.017163332,0.23120702,0.308503822
153.456918,-0.22674596,0.093019845,0.12743473,0.276235465
153.46692,-0.259269635,0.228957669,0.116606198,0.365019675
153.476921,-0.250406718,0.349452996,0.118807674,0.446022628
153.486923,-0.193565058,0.405393308,0.133715736,0.468712133
153.496925,-0.160565127,0.368003288,0.131192735,0.422396867
153.506927,-0.073841563,0.297622107,0.210555312,0.371974508
153.516929,-0.142423555,0.217571386,0.207771453,0.33285245
153.526931,-0.224015602,0.214262447,0.170695939,0.353876377
153.536932,-0.181102156,0.206358181,0.144917977,0.310455971
153.546934,-0.066717608,0.168660012,0.100618302,0.207416204
153.556936,0.033630699,0.146462812,-0.032779564,0.153807929
153.566938,0.120672059,0.13360303,-0.107810451,0.209844249
153.57694,0.227742472,0.147679617,-0.144735033,0.307610358
153.586942,0.335449207,0.223166002,-0.061833721,0.407618258
153.596944,0.370042797,0.258424712,0.085838149,0.459437908
153.606945,0.35899419,0.316533757,0.124491753,0.49453882
153.616947,0.304761265,0.371837307,0.071908473,0.486120603
153.626949,0.235937052,0.397912965,0.017653329,0.462939154
153.636951,0.17880537,0.34750178,0.020182761,0.391326196
153.646953,0.134683888,0.169160534,0.02725548,0.217940123
153.656955,0.112212746,-0.012517135,-0.007935256,0.113187223
153.666956,0.065427273,-0.130119259,0.005344867,0.145740582
153.676958,0.039256598,-0.168147211,-0.03099609,0.175428968
153.68696,0.049566993,-0.121681727,0.010753614,0.131829321
153.696962,0.131096183,0.004188945,0.025836507,0.133683513
153.706964,0.254919014,0.155950504,-0.053017874,0.303504791
153.716966,0.321007169,0.258856822,-0.101336194,0.424642769
153.726968,0.314382712,0.25783122,-0.069436855,0.412474126
153.736969,0.184028249,0.201602055,-0.012319352,0.273242661
153.746971,0.033791352,0.119385526,-0.042867692,0.131272229
153.756973,-0.046380261,-0.002402621,-0.075520737,0.088658236
153.766975,-0.031441063,-0.08466359,-0.029444239,0.094991721
153.776977,0.026165998,-0.088111108,-0.044381536,0.102068347
153.786979,0.049740802,-0.004915754,-0.062385113,0.079938816
153.79698,0.099314373,0.12845865,-0.029905584,0.165103948
153.806982,0.144826322,0.254970762,0.017552903,0.29375646
153.816984,0.105919388,0.301704049,0.077053438,0.328909535
153.826986,0.056143649,0.283841974,0.10908624,0.3092219
153.836988,0.032056921,0.198173248,0.090467097,0.220192139
153.84699,0.043688787,0.058953382,0.072252874,0.102979072
153.856992,0.05769053,-0.011037204,0.068647627,0.090346632
153.866993,0.079241759,-0.056011063,-0.022265028,0.099560168
153.876995,0.140060111,-0.019291719,-0.097013932,0.171466347
153.886997,0.196354033,0.035514234,-0.029532971,0.201713568
153.896999,0.192490485,0.096484321,0.031501436,0.217610091
153.907001,0.141690168,0.127810194,0.0306283,0.193260555
153.917003,0.079854547,0.131715549,-0.008636338,0.154273526
153.927004,-0.015726964,0.107146134,-0.016682106,0.109571548
153.937006,-0.057694477,0.043200399,-0.067508444,0.09875382
153.947008,-0.055398129,-0.012772658,-0.092456832,0.108537363
153.95701,-0.006592589,-0.038568819,-0.129715948,0.135488904
153.967012,0.031684892,-0.022852088,-0.177235611,0.181489978
153.977014,0.045907806,0.007810711,-0.111986532,0.121282798
153.987016,0.085039566,0.033916774,-0.025524704,0.095045178
153.997017,0.036033174,0.113904346,0.0624373,0.134799874
154.007019,-0.026523993,0.23232742,0.109909528,0.258378901
154.017021,-0.066843177,0.30006332,0.13853925,0.337193016
154.027023,-0.06988636,0.303737125,0.137143081,0.340512216
154.037025,-0.075557282,0.253069248,0.104250593,0.283938608
154.0470271,-0.024588419,0.148243874,0.071528916,0.166424825
154.0570281,0.034231939,0.050102452,0.109711819,0.125374497
154.0670301,0.095542627,0.043329037,0.102534581,0.146694033
154.0770321,0.082730792,0.043168239,0.100596594,0.13721354
154.0870341,0.028260178,0.034519038,0.070673541,0.08357602
154.0970361,-0.066781342,0.013117644,0.017174953,0.070191162
154.1070381,-0.131091067,-0.037410486,-0.024991658,0.138596519
154.1170401,-0.19547008,-0.108905561,-0.026357933,0.225308043
154.1270411,-0.225931443,-0.169358169,-0.008073251,0.282475457
154.1370431,-0.146525085,-0.125705196,-0.034211328,0.196065835
154.1470451,-0.04840559,-0.052063608,0.002053542,0.071119178
154.1570471,-0.039436254,-0.037357861,0.017928733,0.057203735
154.1670491,-0.078022176,0.070104023,0.003592675,0.10495209
154.1770511,-0.097432885,0.173954081,0.031495589,0.201854308
154.1870531,-0.11260451,0.110162128,0.051038007,0.165590906
154.1970541,-0.054535957,-0.075586372,0.0082627,0.093572124
154.2070561,-0.011465074,-0.180824559,-0.011300329,0.181539711
154.2170581,0.014149239,-0.171434516,0.017170495,0.172872265
154.2270601,-0.000710144,-0.040039979,-0.040925101,0.057258782
154.2370621,-0.051456813,0.009266667,-0.135941405,0.145649375
154.2470641,-0.164048313,0.006789202,-0.148046969,0.221078826
154.2570651,-0.285361373,0.072148209,-0.077647662,0.30441031
154.2670671,-0.348548724,0.086990197,-0.031236265,0.360595635
154.2770691,-0.349375521,0.051900471,-0.065734252,0.359274137
154.2870711,-0.231443613,0.00632084,-0.088909838,0.24801423
154.2970731,-0.169705056,-0.098565345,0.009150892,0.196465447
154.3070751,-0.196950742,-0.145346578,0.043163561,0.24855244
154.3170771,-0.280213192,-0.095735877,-0.036060802,0.298303826
154.3270781,-0.228627009,0.099854656,-0.051454913,0.254732938
154.3370801,-0.164072725,0.271338873,0.032273268,0.318725912
154.3470821,-0.07461588,0.32920175,0.195323315,0.389990409
154.3570841,0.05365639,0.316257184,0.230031803,0.394730597
154.3670861,0.133273247,0.243973319,0.260475916,0.38096252
154.3770881,0.113567838,0.182217366,0.248965233,0.328762087
154.3870901,0.074055571,0.12641154,0.350114463,0.379531609
154.3970911,0.081066967,0.038852994,0.412217594,0.421906095
154.4070931,0.144165002,-0.050276699,0.222255591,0.269645771
154.4170951,0.165321836,-0.215131343,-0.070399307,0.280301386
154.4270971,0.129760971,-0.299225414,-0.140813086,0.355249325
154.4370991,0.009267983,-0.236439182,-0.023214469,0.237756795
154.4471011,-0.087756328,-0.156351623,0.114617121,0.212800582
154.4571021,-0.108924564,0.041188372,0.203729272,0.234662863
154.4671041,-0.106672655,0.302348412,0.27888412,0.424935254
154.4771061,-0.082592652,0.401403168,0.249748175,0.479916869
154.4871081,-0.002951821,0.401983797,0.302948263,0.503366006
154.4971101,0.019144369,0.335527267,0.28751885,0.442280616
154.5071121,0.076093764,0.284904998,0.094867127,0.309775549
154.5171141,0.050890072,0.232191764,-0.07298553,0.248655791
154.5271151,0.051846969,0.157194207,-0.162919216,0.232251583
154.5371171,0.105224008,0.075273546,-0.185092442,0.225826063
154.5471191,0.120217438,0.023162575,-0.145093248,0.189844115
154.5571211,0.16083673,0.038592793,0.003028858,0.165429838
154.5671231,0.155915859,0.004333372,0.141130151,0.210347933
154.5771251,0.086335162,0.027625755,0.120077251,0.150450952
154.5871271,-0.0170287,0.107076552,0.028328517,0.1120619
154.5971281,-0.163071974,0.139700507,-0.013345173,0.215143659
154.6071301,-0.249360066,0.100508959,-0.080709118,0.280707063
154.6171321,-0.236697336,0.085901445,-0.125321619,0.281265347
154.6271341,-0.192772906,0.048641818,-0.122505015,0.233527083
154.6371361,-0.065692152,0.02573535,-0.10991596,0.130611199
154.6471381,0.045173103,0.010943649,-0.07403686,0.087417557
154.6571401,0.114891209,-0.033084131,0.027593742,0.122702748
154.6671411,0.124167086,-0.115815216,0.086112091,0.190383617
154.6771431,0.104732403,-0.159599167,0.016568232,0.191612308
154.6871451,0.088544971,-0.190593503,-0.080735503,0.225131776
154.6971471,0.08265741,-0.214562409,-0.121868253,0.260232869
154.7071491,0.074708705,-0.211904265,-0.163918505,0.278126022
154.7171511,0.083283501,-0.197792594,-0.174579002,0.276651188
154.7271531,0.090212159,-0.198733996,-0.135893531,0.257100149
154.7371541,0.084886661,-0.185479528,-0.162795985,0.260980714
154.7471561,-0.004239816,-0.111725673,-0.117177032,0.161960054
154.7571581,-0.112843076,-0.044922988,0.014855363,0.122361418
154.7671601,-0.151197887,0.026569163,0.116102241,0.192474549
154.7771621,-0.08841604,0.103366494,0.100796569,0.169298484
154.7871641,0.005583214,0.132520126,0.070579986,0.150247431
154.7971661,0.076614605,0.074038029,0.075253081,0.130439463
154.8071671,0.082117566,-0.037829731,0.065160713,0.111446407
154.8171691,0.007568782,-0.096696575,0.002169756,0.097016606
154.8271711,-0.046432739,-0.094747113,0.075723124,0.129873039
154.8371731,-0.081551848,-0.063560404,0.197581071,0.222999795
154.8471751,-0.142239222,0.015915536,0.14519572,0.203880106
154.8571771,-0.135289514,0.08508342,0.105197842,0.191334855
154.8671791,-0.072148063,0.097721007,0.07225229,0.141333406
154.8771801,0.007905436,0.004698238,0.043970404,0.044921774
154.8871821,-0.005983163,-0.069288336,0.012055205,0.070583282
154.8971841,-0.078551203,-0.049882012,-0.00335294,0.093111486
154.9071861,-0.169414157,0.020110329,0.042263602,0.175760615
154.9171881,-0.23394666,0.091198438,0.021083817,0.251977622
154.9271901,-0.244169785,0.179260429,-0.00214834,0.302915501
154.9371921,-0.193370491,0.228069477,0.072731323,0.307729879
154.9471931,-0.134112469,0.24428673,0.025471056,0.279840911
154.9571951,-0.078428265,0.254770203,-0.06559348,0.274520224
154.9671971,0.028365428,0.234501999,-0.147870237,0.278677936
154.9771991,0.114555872,0.123100846,-0.180832161,0.24693549
154.9872011,0.158762576,0.003862086,-0.135731417,0.208910241
154.9972031,0.165414515,-0.017265658,-0.137716985,0.21593062
155.0072051,0.164929196,0.020019697,-0.137272743,0.215513883
155.0172061,0.217815654,0.176708704,-0.127702678,0.308184359
155.0272081,0.219908811,0.239905411,-0.1294738,0.350254131
155.0372101,0.253540387,0.238943544,-0.081763809,0.357857605
155.0472123,0.347160595,0.209643146,-0.145735857,0.430940446
155.0572143,0.4411005,0.168606218,-0.277743328,0.547849491
155.0672163,0.511366929,0.015316197,-0.323967176,0.605545583
155.0772183,0.491992034,-0.137478565,-0.335389858,0.611099725
155.0872203,0.320408999,-0.226407698,-0.307919493,0.498735187
155.0972213,0.124077331,-0.254283714,-0.206731818,0.350418944
155.1072233,0.008684139,-0.239884361,-0.101681984,0.260689752
155.1172253,-0.015124847,-0.092852615,-0.05979772,0.111472582
155.1272273,-0.005369206,0.124293094,0.01906777,0.125861755
155.1372293,0.041263947,0.25420887,0.027981412,0.259051775
155.1472313,0.058620968,0.386236076,-0.039751199,0.392676562
155.1572333,0.042190146,0.421698269,-0.065378449,0.428816721
155.1672343,0.014325532,0.3842527,-0.059088015,0.389033099
155.1772363,-0.077803198,0.301305853,-0.025902434,0.312265097
155.1872383,-0.16178164,0.169358169,0.057050698,0.24106072
155.1972403,-0.217546828,0.066478749,0.08096581,0.241457054
155.2072423,-0.183353919,0.01692652,0.064808199,0.19520571
155.2172443,-0.157214818,0.035234152,0.066246614,0.174202636
155.2272463,-0.103735161,0.092374313,0.027201686,0.141541262
155.2372483,-0.080394391,0.120278395,-0.057028552,0.155506933
155.2472493,-0.080222191,0.143654394,-0.063467506,0.176352797
155.2572513,-0.103663678,0.136933604,0.049904231,0.178850224
155.2672533,-0.082489595,0.194908163,0.152801194,0.261040093
155.2772553,0.015060089,0.345174589,0.20060262,0.399516851
155.2872573,0.059274102,0.379432256,0.126343566,0.404283258
155.2972593,0.069484218,0.31949888,0.008270229,0.327071838
155.3072613,0.05995004,0.155146512,-0.031641038,0.169309193
155.3172633,-0.038962044,-0.04691572,-0.00215543,0.061022713
155.3272643,-0.132016973,-0.207676728,0.031316445,0.2480702
155.3372663,-0.160569658,-0.313731186,-0.002735547,0.352444826
155.3472683,-0.072261938,-0.347515229,-0.087063872,0.365470573
155.3572703,0.022696552,-0.248540579,-0.083485814,0.263168072
155.3672723,0.098218313,-0.093644328,-0.032332179,0.139504362
155.3772743,0.124646704,0.016647023,0.002389757,0.125776131
155.3872763,0.132001478,0.110467937,-0.056651334,0.181209627
155.3972783,0.069598677,0.238799118,-0.117584072,0.275127259
155.4072793,-0.045238446,0.324823354,-0.109134772,0.34564017
155.4172813,-0.150014557,0.313754575,-0.118857522,0.367523348
155.4272833,-0.219721261,0.199075474,-0.118329518,0.319234008
155.4372853,-0.203715239,0.052998578,0.0205458,0.211496756
155.4472873,-0.110301145,-0.029696254,0.131089312,0.173875294
155.4572893,0.047797772,-0.016137146,0.059649201,0.078122095
155.4672913,0.176571587,0.058282122,-0.112123284,0.217131209
155.4772933,0.210600628,0.077321826,-0.200015121,0.300561704
155.4872943,0.142286877,0.072662764,-0.200326851,0.256234814
155.4972963,0.036475077,0.098471205,-0.128502066,0.165951168
155.5072983,0.018854639,0.081247646,-0.063221265,0.104659475
155.5173003,0.122311765,-0.038257163,-0.071883915,0.14693902
155.5273023,0.26059783,-0.114606012,-0.092500759,0.299336194
155.5373043,0.315601418,-0.120906971,-0.051981747,0.341942763
155.5473063,0.225113271,-0.099003301,-0.067570424,0.255036077
155.5573083,0.133319587,0.009772452,-0.082004861,0.156826051
155.5673093,0.035490406,0.086328877,-0.065040334,0.11376506
155.5773113,-0.033436864,0.124074993,-0.001787932,0.128513907
155.5873133,-0.077508206,0.117155398,0.038475264,0.145647709
155.5973153,-0.093889034,0.042754841,0.015146189,0.104271445
155.6073173,-0.122150966,-0.062072872,-0.005736703,0.137137922
155.6173193,-0.129795031,-0.09369286,0.020755277,0.16141835
155.6273213,-0.17817197,-0.072578564,0.097560062,0.21571014
155.6373233,-0.137018243,0.030345295,0.115636729,0.181842484
155.6473243,-0.065842864,0.165372123,0.047242579,0.184160481
155.6573263,-0.026644008,0.306505197,0.000687486,0.307661846
155.6673283,-0.019570923,0.331518416,0.053073861,0.336309851
155.6773303,-0.032496632,0.258621764,0.102118113,0.279945274
155.6873323,-0.035358844,0.162053243,0.127128847,0.208981447
155.6973343,-0.014663794,0.029770514,0.070718565,0.078118025
155.7073363,0.053656536,-0.051722131,0.032606413,0.081347285
155.7173383,0.084300331,-0.04635848,0.091097427,0.132493003
155.7273403,0.067279087,0.036072058,0.185140828,0.200261816
155.7373413,0.04676413,0.142903027,0.17057439,0.227384656
155.7473433,0.053012173,0.211447012,0.033115706,0.22049213
155.7573453,-0.02133956,0.182243679,-0.06962879,0.19625571
155.7673473,-0.128210874,0.112800391,-0.069245651,0.184274026
155.7773493,-0.251926702,0.047698662,-0.033248584,0.258549209
155.7873513,-0.292911298,-0.014203472,0.019338496,0.293892403
155.7973533,-0.278684145,-0.114704829,0.03317067,0.303186979
155.8073553,-0.219624782,-0.106865467,0.005505154,0.244306324
155.8173573,-0.168938486,-0.000589984,-0.004258089,0.168993169
155.8273583,-0.108568177,0.078052143,0.028505615,0.136717797
155.8373603,-0.058234613,0.101088418,0.005573127,0.11679554
155.8473623,-0.020359566,0.058209617,-0.056281205,0.083489193
155.8573643,0.003394163,-0.008048692,-0.114908897,0.115240429
155.8673663,-0.024284656,-0.086759816,-0.082596453,0.122225956
155.8773683,-0.057379458,-0.102682369,0.013985517,0.118455333
155.8873703,-0.048107236,-0.16893717,0.140496313,0.224929517
155.8973723,-0.017436689,-0.237603947,0.215058107,0.320951185
155.9073733,-0.006380482,-0.277010672,0.143001114,0.311809143
155.9173753,-0.059232002,-0.21672237,0.041554407,0.228481476
155.9273773,-0.130535143,-0.125956042,0.031818209,0.184164998
155.9373793,-0.186244928,-0.058911867,0.125258323,0.232050488
155.9473813,-0.198250285,-0.006505027,0.231270828,0.304682928
155.9573833,-0.193524419,0.031813531,0.308409635,0.365486395
155.9673853,-0.160160061,-0.010585799,0.292637502,0.333766403
155.9773873,-0.125048408,-0.109300833,0.245094376,0.296065921
155.9873893,-0.097547783,-0.200706262,0.192192131,0.294510422
155.9973903,-0.086237075,-0.171159112,0.081422478,0.208235191
156.0073923,-0.139948867,-0.090561091,0.088012144,0.188502345
156.0173943,-0.234873882,-0.02932671,0.164520768,0.288258355
156.0273963,-0.286486524,0.027397129,0.184857238,0.342048723
156.0373983,-0.256713525,0.002692058,0.113785062,0.280813321
156.0474001,-0.205332725,-0.00812646,0.063493745,0.215079109
156.0574021,-0.124677256,-0.008365027,0.096636348,0.157965109
156.0674041,-0.065221451,-0.044444101,0.097174292,0.125187695
156.0774061,0.004275776,-0.038250146,0.04391259,0.058392392
156.0874071,0.010554955,-0.054245204,0.068077378,0.08768397
156.0974091,-0.086985227,-0.014522145,0.038678016,0.096298033
156.1074111,-0.186005046,0.101480182,0.019259705,0.212760524
156.1174131,-0.266958431,0.200585809,0.016547182,0.334328103
156.1274151,-0.313082292,0.215718403,-0.014583541,0.380483417
156.1374171,-0.304052583,0.185266689,0.006421266,0.356108062
156.1474191,-0.260730708,0.088188876,0.089285667,0.289360865
156.1574211,-0.273304853,0.067336535,0.082969651,0.293451384
156.1674231,-0.225646099,0.096332293,0.067299698,0.254411717
156.1774241,-0.207875679,0.110657972,0.092303708,0.252937659
156.1874261,-0.220177782,0.12661093,0.079672552,0.266188465
156.1974281,-0.176257445,0.109704875,0.013139863,0.208025245
156.2074301,-0.121675588,0.087063287,0.013243943,0.150201087
156.2174321,-0.118930027,0.059637507,0.085469482,0.158132906
156.2274341,-0.136680712,0.011526031,0.202837572,0.244862303
156.2374361,-0.159463511,-0.003484356,0.270415598,0.313951187
156.2474381,-0.134293002,0.03776892,0.258458626,0.29370387
156.2574401,-0.102577412,-0.036522878,0.152817566,0.187641292
156.2674411,-0.053434634,-0.057222022,0.06415872,0.101222336
156.2774431,-0.056822218,-0.029557675,0.023231719,0.068133204
156.2874451,-0.098068185,0.023423946,0.01125706,0.101453298
156.2974471,-0.158465391,0.11642508,0.000187111,0.196637012
156.3074491,-0.212540442,0.217030519,0.041028889,0.306527413
156.3174511,-0.228036002,0.272536967,0.05497099,0.359581182
156.3274531,-0.214191988,0.281272708,0.090271069,0.364885475
156.3374551,-0.207373842,0.299950469,0.166551506,0.400891005
156.3474571,-0.135421368,0.207811214,0.18301785,0.308253112
156.3574591,-0.043432533,0.102444388,0.084352372,0.139630083
156.3674601,0.068557288,0.000764816,-0.053599672,0.087026499
156.3774621,0.080800627,-0.066259478,-0.094051294,0.140587004
156.3874641,0.061853894,-0.043182857,-0.062980214,0.098270904
156.3974661,0.056741527,-0.058185643,-0.009693514,0.081848238
156.4074681,0.074580212,-0.042366001,-0.0138943,0.086891528
156.4174701,0.106540801,-0.057858199,-0.030164031,0.124933511
156.4274721,0.142194637,-0.132719516,-0.032483622,0.197202866
156.4374741,0.188506047,-0.198939818,-0.006166327,0.274134282
156.4474761,0.169632258,-0.22125864,-0.058746829,0.284923988
156.4574771,0.168803853,-0.172487599,-0.106168918,0.26366371
156.4674791,0.213157031,-0.097985886,-0.136306198,0.271323669
156.4774811,0.221473818,0.023340331,-0.138356232,0.26217908
156.4874831,0.213116539,0.115630444,-0.17204438,0.297301745
156.4974851,0.193213347,0.165159869,-0.181077598,0.312086969
156.5074871,0.166597845,0.13757329,-0.170276767,0.275091675
156.5174891,0.119400875,0.042402254,-0.130278304,0.181733201
156.5274911,0.096502739,-0.13160913,-0.060122241,0.173920745
156.5374931,0.107962405,-0.209097601,-0.050574322,0.240697839
156.5474951,0.126823038,-0.125637369,-0.056980386,0.187391557
156.5574961,0.12349568,0.064091915,-0.097818071,0.170080368
156.5674981,0.105967481,0.292173087,-0.156464474,0.347958836
156.5775001,0.114253863,0.456393893,-0.167985243,0.499568186
156.5875021,0.11821769,0.525863492,-0.110389438,0.550176029
156.5975041,0.124713947,0.484680383,-0.102275257,0.510811972
156.6075061,0.110077489,0.343413992,-0.141787378,0.387496947
156.6175081,0.127617236,0.16633399,-0.145731764,0.255325091
156.6275101,0.134429827,0.064194242,-0.131326271,0.198592216
156.6375121,0.148040683,0.039586235,-0.149364639,0.213992778
156.6475141,0.138704434,0.115149218,-0.108922372,0.210623706
156.6575151,0.121084288,0.194898807,-0.079747835,0.24291288
156.6675171,0.084528811,0.293817909,-0.111160978,0.325316533
156.6775191,0.061245929,0.366902842,-0.063817096,0.377414071
156.6875211,0.020159738,0.297249055,-6.13958E-05,0.297931904
156.6975231,0.007714524,0.178699096,0.006561161,0.178985837
156.7075251,0.047381304,0.044150571,0.001785593,0.064787725
156.7175271,0.034249481,-0.019118056,-0.007064606,0.039855184
156.7275291,0.03720174,-0.033826727,-0.024339474,0.055862572
156.7375311,0.051092239,-0.007614244,-0.05935684,0.078686899
156.7475331,0.06084481,0.093844303,-0.118195179,0.162723521
156.7575341,0.047017169,0.187812567,-0.122657189,0.229191973
156.7675361,0.043909081,0.270879866,-0.119937357,0.299481016
156.7775381,0.017017444,0.307246624,-0.068136435,0.315170835
156.7875401,-0.03383579,0.340506756,0.02136441,0.34285004
156.7975421,-0.035578992,0.303113227,0.039805944,0.307779152
156.8075441,0.006468775,0.203190744,0.065227883,0.213501757
156.8175461,0.079901763,0.097706974,0.118419566,0.173072638
156.8275481,0.161082897,0.080293381,0.044603584,0.185429789
156.8375501,0.182573315,0.077876142,-0.069504683,0.210305991
156.8475521,0.148759744,0.07546358,-0.086180942,0.187753477
156.8575531,0.098675126,0.084449582,-0.086333701,0.155955187
156.8675551,0.032668832,0.112327936,-0.040636979,0.123839339
156.8775571,0.032935904,0.06763182,0.05821254,0.09511854
156.8875591,0.063374316,-0.045158046,0.134756686,0.155611431
156.8975611,0.170203384,-0.201017334,0.067024879,0.271789431
156.9075631,0.256303781,-0.274905674,-0.185653629,0.419204041
156.9175651,0.231399466,-0.32892693,-0.385220853,0.556896529
